question_type,dataset,family,model,prompt,calib_size,transfer_type,target,source,median_acc,raw_acc,delta_acc,median_bias,raw_bias,delta_bias,median_rstd,raw_rstd,delta_rstd
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,20,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.8495833333333334,0.8475,0.002083333333333326,0.0625,0.09833333333333333,-0.03583333333333333,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,100,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.85,0.8475,0.0024999999999999467,0.06333333333333334,0.09833333333333333,-0.03499999999999999,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,20,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.8475,0.8475,0.0,0.09833333333333333,0.09833333333333333,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,100,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.8475,0.8475,0.0,0.09833333333333333,0.09833333333333333,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,instronly,20,cross-prompt,instronly,zeroshot,0.915,0.9291666666666667,-0.01416666666666666,0.056666666666666664,0.011666666666666667,0.045,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,instronly,100,cross-prompt,instronly,zeroshot,0.915,0.9291666666666667,-0.01416666666666666,0.056666666666666664,0.011666666666666667,0.045,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,instronly,20,cross-prompt,instronly,zeroshot,0.9591666666666666,0.96,-0.0008333333333333526,0.051666666666666666,0.05,0.0016666666666666635,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,instronly,100,cross-prompt,instronly,zeroshot,0.96,0.96,0.0,0.05,0.05,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,instronly,20,cross-prompt,instronly,zeroshot,0.9141666666666667,0.9041666666666667,0.010000000000000009,0.10166666666666667,0.018333333333333333,0.08333333333333334,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,instronly,100,cross-prompt,instronly,zeroshot,0.9158333333333334,0.9041666666666667,0.011666666666666714,0.10166666666666667,0.018333333333333333,0.08333333333333334,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,20,cross-prompt,instronly,zeroshot,0.8525,0.8475,0.0050000000000000044,0.025,0.09833333333333333,-0.07333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,100,cross-prompt,instronly,zeroshot,0.85375,0.8475,0.006249999999999978,0.025,0.09833333333333333,-0.07333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,instronly,20,cross-prompt,instronly,fewshot,0.9233333333333333,0.9291666666666667,-0.005833333333333357,0.0525,0.011666666666666667,0.04083333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,instronly,100,cross-prompt,instronly,fewshot,0.9291666666666667,0.9291666666666667,0.0,0.021666666666666667,0.011666666666666667,0.01,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,instronly,20,cross-prompt,instronly,fewshot,0.9616666666666667,0.96,0.0016666666666667052,0.04666666666666667,0.05,-0.003333333333333334,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,instronly,100,cross-prompt,instronly,fewshot,0.9616666666666667,0.96,0.0016666666666667052,0.04666666666666667,0.05,-0.003333333333333334,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,instronly,20,cross-prompt,instronly,fewshot,0.8508333333333333,0.9041666666666667,-0.053333333333333344,0.29500000000000004,0.018333333333333333,0.2766666666666667,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,instronly,100,cross-prompt,instronly,fewshot,0.8691666666666666,0.9041666666666667,-0.03500000000000003,0.25833333333333336,0.018333333333333333,0.24000000000000002,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,20,cross-prompt,instronly,fewshot,0.8516666666666667,0.8475,0.004166666666666652,0.04166666666666667,0.09833333333333333,-0.05666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,instronly,100,cross-prompt,instronly,fewshot,0.85,0.8475,0.0024999999999999467,0.035,0.09833333333333333,-0.06333333333333332,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-dataset,ARITH,EWOK,0.9954166666666666,0.9958333333333333,-0.0004166666666667318,0.009166666666666667,0.008333333333333333,0.0008333333333333335,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-dataset,ARITH,EWOK,0.995,0.9958333333333333,-0.0008333333333333526,0.01,0.008333333333333333,0.001666666666666667,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-dataset,ARITH,EWOK,0.9925,0.9966666666666667,-0.004166666666666652,0.011666666666666667,0.0033333333333333335,0.008333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-dataset,ARITH,EWOK,0.9929166666666667,0.9966666666666667,-0.003750000000000031,0.010833333333333334,0.0033333333333333335,0.0075,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-dataset,ARITH,EWOK,0.9270833333333333,0.9175,0.009583333333333277,0.04666666666666667,0.10166666666666667,-0.055,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-dataset,ARITH,EWOK,0.925,0.9175,0.007500000000000062,0.04666666666666667,0.10166666666666667,-0.055,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-dataset,ARITH,EWOK,0.9383333333333334,0.9341666666666667,0.004166666666666652,0.03166666666666667,0.051666666666666666,-0.019999999999999997,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-dataset,ARITH,EWOK,0.9391666666666667,0.9341666666666667,0.0050000000000000044,0.029166666666666667,0.051666666666666666,-0.0225,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-dataset,ARITH,COMPS,0.9975,0.9958333333333333,0.0016666666666667052,0.005,0.008333333333333333,-0.003333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-dataset,ARITH,COMPS,0.9991666666666666,0.9958333333333333,0.0033333333333332993,0.0016666666666666668,0.008333333333333333,-0.006666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-dataset,ARITH,COMPS,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-dataset,ARITH,COMPS,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-dataset,ARITH,COMPS,0.9175,0.9175,0.0,0.10166666666666667,0.10166666666666667,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-dataset,ARITH,COMPS,0.91,0.9175,-0.007499999999999951,0.13333333333333333,0.10166666666666667,0.03166666666666666,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-dataset,ARITH,COMPS,0.9358333333333333,0.9341666666666667,0.0016666666666665941,0.045,0.051666666666666666,-0.006666666666666668,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-dataset,ARITH,COMPS,0.935,0.9341666666666667,0.0008333333333333526,0.05333333333333334,0.051666666666666666,0.0016666666666666705,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-dataset,ARITH,BABI,0.9954166666666666,0.9958333333333333,-0.0004166666666667318,0.009166666666666667,0.008333333333333333,0.0008333333333333335,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-dataset,ARITH,BABI,0.9958333333333333,0.9958333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-dataset,ARITH,BABI,0.9908333333333333,0.9966666666666667,-0.005833333333333357,0.01583333333333333,0.0033333333333333335,0.012499999999999997,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-dataset,ARITH,BABI,0.9916666666666667,0.9966666666666667,-0.0050000000000000044,0.013333333333333334,0.0033333333333333335,0.01,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-dataset,ARITH,BABI,0.925,0.9175,0.007500000000000062,0.04666666666666667,0.10166666666666667,-0.055,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-dataset,ARITH,BABI,0.9241666666666667,0.9175,0.00666666666666671,0.065,0.10166666666666667,-0.03666666666666667,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-dataset,ARITH,BABI,0.9466666666666667,0.9341666666666667,0.012499999999999956,0.0175,0.051666666666666666,-0.034166666666666665,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-dataset,ARITH,BABI,0.945,0.9341666666666667,0.01083333333333325,0.013333333333333334,0.051666666666666666,-0.03833333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.995,0.9958333333333333,-0.0008333333333333526,0.01,0.008333333333333333,0.001666666666666667,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.995,0.9958333333333333,-0.0008333333333333526,0.01,0.008333333333333333,0.001666666666666667,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.9833333333333333,0.9958333333333333,-0.012500000000000067,0.03333333333333333,0.008333333333333333,0.025,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.99,0.9958333333333333,-0.005833333333333357,0.02,0.008333333333333333,0.011666666666666667,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.9550000000000001,0.9958333333333333,-0.04083333333333328,0.09,0.008333333333333333,0.08166666666666667,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.9633333333333334,0.9958333333333333,-0.03249999999999997,0.07333333333333333,0.008333333333333333,0.065,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.9941666666666666,0.9966666666666667,-0.0025000000000000577,0.008333333333333333,0.0033333333333333335,0.004999999999999999,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.9941666666666666,0.9966666666666667,-0.0025000000000000577,0.008333333333333333,0.0033333333333333335,0.004999999999999999,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.9933333333333333,0.9966666666666667,-0.0033333333333334103,0.01,0.0033333333333333335,0.006666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.9937499999999999,0.9966666666666667,-0.0029166666666667895,0.009166666666666667,0.0033333333333333335,0.005833333333333333,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.9225,0.9175,0.0050000000000000044,0.085,0.10166666666666667,-0.016666666666666663,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.9175,0.9175,0.0,0.10166666666666667,0.10166666666666667,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.9283333333333333,0.9175,0.010833333333333361,0.058333333333333334,0.10166666666666667,-0.043333333333333335,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.9283333333333333,0.9175,0.010833333333333361,0.02,0.10166666666666667,-0.08166666666666667,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.9166666666666666,0.9175,-0.0008333333333333526,0.14,0.10166666666666667,0.038333333333333344,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.925,0.9175,0.007500000000000062,0.10166666666666666,0.10166666666666667,-1.3877787807814457e-17,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.935,0.9341666666666667,0.0008333333333333526,0.05,0.051666666666666666,-0.0016666666666666635,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.9333333333333333,0.9341666666666667,-0.0008333333333333526,0.05,0.051666666666666666,-0.0016666666666666635,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.9375,0.9341666666666667,0.0033333333333332993,0.03333333333333333,0.051666666666666666,-0.018333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.9358333333333333,0.9341666666666667,0.0016666666666665941,0.03833333333333333,0.051666666666666666,-0.013333333333333336,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.9383333333333334,0.9341666666666667,0.004166666666666652,0.03333333333333333,0.051666666666666666,-0.018333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.9383333333333334,0.9341666666666667,0.004166666666666652,0.03333333333333333,0.051666666666666666,-0.018333333333333333,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-prompt,fewshot,zeroshot,0.9975,0.9958333333333333,0.0016666666666667052,0.0016666666666666668,0.008333333333333333,-0.006666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-prompt,fewshot,zeroshot,0.9975,0.9958333333333333,0.0016666666666667052,0.0016666666666666668,0.008333333333333333,-0.006666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-prompt,fewshot,zeroshot,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-prompt,fewshot,zeroshot,0.9966666666666667,0.9966666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-prompt,fewshot,zeroshot,0.925,0.9175,0.007500000000000062,0.04666666666666667,0.10166666666666667,-0.055,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-prompt,fewshot,zeroshot,0.925,0.9175,0.007500000000000062,0.04666666666666667,0.10166666666666667,-0.055,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-prompt,fewshot,zeroshot,0.9425,0.9341666666666667,0.008333333333333304,0.021666666666666667,0.051666666666666666,-0.03,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-prompt,fewshot,zeroshot,0.9425,0.9341666666666667,0.008333333333333304,0.021666666666666667,0.051666666666666666,-0.03,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,20,cross-prompt,fewshot,instronly,0.9958333333333333,0.9958333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-pt,fewshot,100,cross-prompt,fewshot,instronly,0.9958333333333333,0.9958333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,20,cross-prompt,fewshot,instronly,0.9958333333333333,0.9966666666666667,-0.0008333333333333526,0.005,0.0033333333333333335,0.0016666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-27b-it,fewshot,100,cross-prompt,fewshot,instronly,0.9958333333333333,0.9966666666666667,-0.0008333333333333526,0.005,0.0033333333333333335,0.0016666666666666666,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,20,cross-prompt,fewshot,instronly,0.9175,0.9175,0.0,0.10166666666666667,0.10166666666666667,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-pt,fewshot,100,cross-prompt,fewshot,instronly,0.9175,0.9175,0.0,0.10166666666666667,0.10166666666666667,0.0,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,20,cross-prompt,fewshot,instronly,0.935,0.9341666666666667,0.0008333333333333526,0.05333333333333334,0.051666666666666666,0.0016666666666666705,,,
yesno,ARITH,Gemma3,gemma-3-12b-it,fewshot,100,cross-prompt,fewshot,instronly,0.935,0.9341666666666667,0.0008333333333333526,0.056666666666666664,0.051666666666666666,0.0049999999999999975,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-dataset,ARITH,EWOK,0.96,0.9633333333333334,-0.0033333333333334103,0.020833333333333336,0.006666666666666667,0.014166666666666668,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-dataset,ARITH,EWOK,0.9583333333333334,0.9633333333333334,-0.0050000000000000044,0.021666666666666667,0.006666666666666667,0.015,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-dataset,ARITH,EWOK,0.9366666666666666,0.935,0.0016666666666665941,0.0175,0.03666666666666667,-0.019166666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-dataset,ARITH,EWOK,0.9383333333333334,0.935,0.0033333333333332993,0.013333333333333334,0.03666666666666667,-0.02333333333333333,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-dataset,ARITH,EWOK,0.9608333333333333,0.9683333333333334,-0.007500000000000062,0.06833333333333333,0.05333333333333334,0.014999999999999993,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-dataset,ARITH,EWOK,0.9608333333333333,0.9683333333333334,-0.007500000000000062,0.06833333333333333,0.05333333333333334,0.014999999999999993,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,cross-dataset,ARITH,EWOK,0.9408333333333333,0.9408333333333333,0.0,0.043333333333333335,0.06166666666666667,-0.018333333333333333,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,100,cross-dataset,ARITH,EWOK,0.9458333333333333,0.9408333333333333,0.0050000000000000044,0.018333333333333333,0.06166666666666667,-0.043333333333333335,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-dataset,ARITH,COMPS,0.9320833333333334,0.9633333333333334,-0.03125,0.1075,0.006666666666666667,0.10083333333333333,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-dataset,ARITH,COMPS,0.9366666666666666,0.9633333333333334,-0.026666666666666727,0.09666666666666666,0.006666666666666667,0.09,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-dataset,ARITH,COMPS,0.9275,0.935,-0.007500000000000062,0.055,0.03666666666666667,0.018333333333333333,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-dataset,ARITH,COMPS,0.9291666666666667,0.935,-0.005833333333333357,0.04833333333333333,0.03666666666666667,0.011666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-dataset,ARITH,COMPS,0.8583333333333333,0.9683333333333334,-0.1100000000000001,0.28,0.05333333333333334,0.22666666666666668,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-dataset,ARITH,COMPS,0.8583333333333333,0.9683333333333334,-0.1100000000000001,0.28,0.05333333333333334,0.22666666666666668,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,cross-dataset,ARITH,COMPS,0.9391666666666667,0.9408333333333333,-0.0016666666666665941,0.085,0.06166666666666667,0.023333333333333338,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,100,cross-dataset,ARITH,COMPS,0.93875,0.9408333333333333,-0.002083333333333326,0.08666666666666667,0.06166666666666667,0.025,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-dataset,ARITH,BABI,0.96,0.9633333333333334,-0.0033333333333334103,0.02,0.006666666666666667,0.013333333333333332,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-dataset,ARITH,BABI,0.96,0.9633333333333334,-0.0033333333333334103,0.02,0.006666666666666667,0.013333333333333332,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-dataset,ARITH,BABI,0.935,0.935,0.0,0.03666666666666667,0.03666666666666667,0.0,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-dataset,ARITH,BABI,0.9341666666666667,0.935,-0.0008333333333333526,0.03833333333333333,0.03666666666666667,0.0016666666666666635,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-dataset,ARITH,BABI,0.9391666666666667,0.9683333333333334,-0.029166666666666674,0.115,0.05333333333333334,0.06166666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-dataset,ARITH,BABI,0.9283333333333333,0.9683333333333334,-0.040000000000000036,0.13666666666666666,0.05333333333333334,0.08333333333333331,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,cross-dataset,ARITH,BABI,0.9391666666666667,0.9408333333333333,-0.0016666666666665941,0.085,0.06166666666666667,0.023333333333333338,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,100,cross-dataset,ARITH,BABI,0.9375,0.9408333333333333,-0.0033333333333332993,0.08833333333333333,0.06166666666666667,0.026666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-model,Qwen2.5-14B,Qwen2.5-14B-Instruct,0.9525,0.9633333333333334,-0.010833333333333361,0.065,0.006666666666666667,0.058333333333333334,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-model,Qwen2.5-14B,Qwen2.5-14B-Instruct,0.95,0.9633333333333334,-0.01333333333333342,0.07333333333333333,0.006666666666666667,0.06666666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-model,Qwen2.5-14B,Qwen2.5-32B,0.9575,0.9633333333333334,-0.005833333333333357,0.05,0.006666666666666667,0.043333333333333335,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-model,Qwen2.5-14B,Qwen2.5-32B,0.9583333333333334,0.9633333333333334,-0.0050000000000000044,0.05,0.006666666666666667,0.043333333333333335,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,20,cross-model,Qwen2.5-14B,Qwen2.5-32B-Instruct,0.9495833333333333,0.9633333333333334,-0.01375000000000004,0.08,0.006666666666666667,0.07333333333333333,,,
yesno,ARITH,Qwen2,Qwen2.5-14B,zeroshot,100,cross-model,Qwen2.5-14B,Qwen2.5-32B-Instruct,0.9512499999999999,0.9633333333333334,-0.012083333333333446,0.06916666666666667,0.006666666666666667,0.0625,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-14B,0.9366666666666666,0.935,0.0016666666666665941,0.02666666666666667,0.03666666666666667,-0.009999999999999998,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-14B,0.9366666666666666,0.935,0.0016666666666665941,0.02666666666666667,0.03666666666666667,-0.009999999999999998,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-32B,0.9383333333333334,0.935,0.0033333333333332993,0.01,0.03666666666666667,-0.026666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-32B,0.94,0.935,0.004999999999999893,0.01,0.03666666666666667,-0.026666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-32B-Instruct,0.93625,0.935,0.0012499999999999734,0.0175,0.03666666666666667,-0.019166666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,cross-model,Qwen2.5-14B-Instruct,Qwen2.5-32B-Instruct,0.9366666666666666,0.935,0.0016666666666665941,0.005,0.03666666666666667,-0.03166666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-model,Qwen2.5-32B,Qwen2.5-14B,0.975,0.9683333333333334,0.006666666666666599,0.03666666666666667,0.05333333333333334,-0.01666666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-model,Qwen2.5-32B,Qwen2.5-14B,0.975,0.9683333333333334,0.006666666666666599,0.03666666666666667,0.05333333333333334,-0.01666666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-model,Qwen2.5-32B,Qwen2.5-14B-Instruct,0.97375,0.9683333333333334,0.005416666666666625,0.03666666666666667,0.05333333333333334,-0.01666666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-model,Qwen2.5-32B,Qwen2.5-14B-Instruct,0.975,0.9683333333333334,0.006666666666666599,0.014166666666666668,0.05333333333333334,-0.03916666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,20,cross-model,Qwen2.5-32B,Qwen2.5-32B-Instruct,0.9725,0.9683333333333334,0.004166666666666652,0.03,0.05333333333333334,-0.023333333333333338,,,
yesno,ARITH,Qwen2,Qwen2.5-32B,zeroshot,100,cross-model,Qwen2.5-32B,Qwen2.5-32B-Instruct,0.9775,0.9683333333333334,0.009166666666666656,0.011666666666666667,0.05333333333333334,-0.04166666666666667,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,cross-model,Qwen2.5-32B-Instruct,Qwen2.5-14B,0.9458333333333333,0.9408333333333333,0.0050000000000000044,0.035,0.06166666666666667,-0.026666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,100,cross-model,Qwen2.5-32B-Instruct,Qwen2.5-14B,0.9458333333333333,0.9408333333333333,0.0050000000000000044,0.035,0.06166666666666667,-0.026666666666666665,,,
yesno,ARITH,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,cross-model,Qwen2.5-32B-Instruct,Qwen2.5-14B-Instruct,0.9370833333333333,0.9408333333333333,-0.003750000000000031,0.04833333333333334,0.06166666666666667,-0.013333333333333329,,,
