Question_Type,Dataset,Model_Family,Target_Model,Source_Model,Transfer_Type,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_acc,worst_acc
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,instronly,500,0.7616666666666667,0.76,0.7633333333333333,0.02775405636208368,0.7618969020503475,0.7670833333333333,0.7584517393434591
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,instronly,500,0.7566666666666667,0.755,0.7579166666666667,0.03875000000000001,0.7568718899135631,0.7697207251347379,0.7520868113522537
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.43833333333333335,0.419375,0.4596875,0.44895833333333335,0.43953749999999997,0.49833333333333335,0.37125
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,instronly,500,0.5466666666666666,0.5419791666666667,0.5513541666666667,0.13312500000000002,0.5461333333333334,0.5608333333333333,0.5266666666666666
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.4841666666666667,0.4741666666666667,0.4925,0.31833333333333336,0.4837291666666667,0.5083333333333333,0.45375
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.6079166666666667,0.6075,0.60875,0.051250000000000004,0.6078916666666667,0.6095833333333334,0.6054166666666667
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.6066666666666667,0.60625,0.6075,0.06791666666666668,0.6068458333333333,0.61,0.6045833333333334
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,instronly,500,0.605,0.6040625,0.60625,0.07375,0.6051208333333333,0.6095833333333334,0.6008333333333333
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,instronly,500,0.75625,0.7554166666666666,0.7566666666666667,0.06624999999999999,0.756058333333333,0.7591666666666667,0.7516666666666667
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.7075,0.7004166666666667,0.7134375000000001,0.18875,0.7064416666666666,0.7283333333333334,0.67875
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.69625,0.6903125,0.70375,0.18583333333333335,0.6967,0.7154166666666667,0.67375
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.7304166666666667,0.72875,0.7321875,0.06958333333333333,0.7304666666666668,0.7375,0.7245833333333334
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,instronly,500,0.739375,0.7354166666666667,0.7426041666666667,0.06666666666666665,0.7383333333333333,0.7470833333333333,0.72125
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.7116666666666667,0.7094791666666667,0.7158333333333333,0.09812499999999999,0.7123125,0.7279166666666667,0.6991666666666667
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,instronly,500,0.8179166666666666,0.81625,0.8195833333333333,0.013749999999999984,0.8178650130284292,0.8245833333333333,0.8125
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,instronly,500,0.8175,0.8166666666666667,0.8183333333333334,0.019166666666666665,0.8176080031481845,0.82312591866732,0.8145833333333333
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,instronly,500,0.7566666666666667,0.755,0.7583333333333333,0.04749999999999999,0.7567821324448377,0.7632871817775793,0.7508333333333334
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,instronly,500,0.7770833333333333,0.7766666666666666,0.7775,0.03749999999999999,0.7772575692268499,0.7809564474807856,0.7754166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,instronly,500,0.6960416666666667,0.6794791666666666,0.708125,0.26437499999999997,0.6947791666666666,0.7475,0.6325
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,instronly,500,0.8183333333333334,0.8165625,0.8216666666666667,0.05916666666666666,0.8188041666666664,0.82625,0.8129166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,instronly,500,0.8075,0.8010416666666667,0.8120833333333334,0.06874999999999999,0.806125,0.82125,0.7833333333333333
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,instronly,500,0.81375,0.8133333333333334,0.81375,0.029999999999999985,0.8135624999999999,0.8141666666666667,0.8125
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,instronly,500,0.815,0.815,0.8154166666666667,0.02791666666666666,0.8151291666666662,0.8158333333333333,0.815
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,instronly,500,0.8141666666666667,0.81375,0.8145833333333333,0.03666666666666666,0.8142749999999999,0.8158333333333333,0.8125
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,instronly,500,0.7541666666666667,0.7520833333333333,0.7554166666666666,0.07916666666666666,0.7536999999999999,0.76,0.7454166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,instronly,500,0.6429166666666667,0.6286458333333333,0.6571875,0.26437499999999997,0.64335,0.6904166666666667,0.5929166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,instronly,500,0.7477083333333334,0.73625,0.7508333333333334,0.08812500000000001,0.7417333333333334,0.76,0.6879166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,instronly,500,0.7766666666666666,0.77625,0.7770833333333333,0.051249999999999976,0.776566666666667,0.7775,0.7754166666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,instronly,500,0.7733333333333333,0.7725,0.7741666666666667,0.044375,0.7734041666666664,0.7758333333333334,0.7708333333333334
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,instronly,500,0.7741666666666667,0.7741666666666667,0.7745833333333333,0.04541666666666666,0.7743750000000003,0.7758333333333334,0.7733333333333333
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,instronly,500,0.6375,0.63625,0.6391666666666667,0.07750000000000001,0.6377586149937268,0.6466666666666666,0.6316666666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,instronly,500,0.7245833333333334,0.7229166666666667,0.72625,0.042500000000000024,0.7245338280958381,0.7285644292013719,0.7186411149825784
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,instronly,500,0.7904166666666667,0.7891666666666667,0.79125,0.04625000000000001,0.790337598855846,0.795,0.7843723313407344
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,instronly,500,0.8554166666666667,0.8541666666666666,0.8566666666666667,0.04375000000000001,0.8555229243934445,0.8619919606967397,0.85125
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.6183333333333333,0.615,0.6234375,0.1852083333333333,0.61875,0.6375,0.59625
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,instronly,500,0.6166666666666667,0.61375,0.6195833333333334,0.18791666666666665,0.6170791666666666,0.63,0.59875
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.5989583333333333,0.5929166666666666,0.6071875,0.25916666666666666,0.5992291666666666,0.6241666666666666,0.57875
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.7270833333333333,0.7258333333333333,0.7283333333333334,0.060208333333333336,0.7269375000000001,0.7304166666666667,0.7220833333333333
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.7247916666666667,0.7233333333333334,0.7258333333333333,0.02916666666666666,0.7246833333333332,0.72875,0.7204166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,instronly,500,0.7110416666666667,0.70625,0.71375,0.11624999999999999,0.7098833333333334,0.7195833333333334,0.69875
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,instronly,500,0.78125,0.7804166666666666,0.7829166666666667,0.06208333333333333,0.7818916666666667,0.7870833333333334,0.77625
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.7858333333333334,0.7833333333333333,0.7883333333333333,0.05833333333333334,0.7857916666666666,0.79125,0.77875
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.7525,0.7478125,0.7575,0.13541666666666663,0.7525208333333334,0.7679166666666667,0.7345833333333334
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.8595833333333334,0.8591666666666666,0.8604166666666667,0.022916666666666675,0.8597583333333333,0.8616666666666667,0.8575
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,instronly,500,0.8608333333333333,0.86,0.8620833333333333,0.028333333333333335,0.8608374999999998,0.86375,0.8575
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.8608333333333333,0.86,0.8617708333333334,0.021875000000000012,0.8608583333333333,0.86375,0.8570833333333333
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,fewshot,500,0.5866666666666667,0.585,0.5883333333333334,0.03916666666666668,0.5865856335315872,0.59125,0.58
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,fewshot,500,0.615,0.6140939597315436,0.6166666666666667,0.018333333333333326,0.6152220791244857,0.61875,0.6093205574912892
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,fewshot,500,0.7814814814814814,0.78,0.7825,0.038171140939597295,0.7813995892752227,0.78625,0.7754166666666666
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,fewshot,500,0.7891666666666667,0.7879166666666667,0.79,0.018333333333333326,0.7891693133324084,0.79421852033317,0.7851414098775855
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.568125,0.5586458333333333,0.5759375,0.19937499999999997,0.5674874999999999,0.5916666666666667,0.5379166666666667
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,fewshot,500,0.5745833333333333,0.5720833333333334,0.5766666666666667,0.14708333333333334,0.5741499999999999,0.5804166666666667,0.56625
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.5841666666666666,0.5816666666666667,0.5875,0.096875,0.5839958333333333,0.5941666666666666,0.5708333333333333
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.6175,0.6170833333333333,0.6180208333333334,0.01874999999999999,0.6174333333333334,0.6191666666666666,0.61375
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.6158333333333333,0.6154166666666666,0.61625,0.033333333333333326,0.6157791666666668,0.6183333333333333,0.6129166666666667
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,fewshot,500,0.6170833333333333,0.61625,0.6175,0.022083333333333344,0.6168625,0.61875,0.6145833333333334
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,fewshot,500,0.7770833333333333,0.77625,0.7779166666666667,0.052083333333333336,0.7770375000000002,0.78125,0.77375
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.7741666666666667,0.7683333333333333,0.7783333333333333,0.05479166666666667,0.7731791666666668,0.7866666666666666,0.75125
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.7770833333333333,0.7711458333333333,0.7816666666666666,0.053125,0.7756291666666667,0.785,0.7533333333333333
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.79,0.7895833333333333,0.7905208333333333,0.020000000000000018,0.7901708333333335,0.7916666666666666,0.7883333333333333
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,fewshot,500,0.7875,0.7854166666666667,0.78875,0.02750000000000001,0.7871250000000001,0.7904166666666667,0.7829166666666667
MCQ,MMLU-SOCIAL_SCI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.7908333333333334,0.7904166666666667,0.7916666666666666,0.022083333333333344,0.7909708333333336,0.7925,0.7866666666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,fewshot,500,0.84375,0.842237061769616,0.845,0.010016694490818032,0.8436976625692848,0.8479166666666667,0.8391666666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,fewshot,500,0.8283333333333334,0.8275,0.8291666666666667,0.014166666666666675,0.8285725473665105,0.8363547280744733,0.8258333333333333
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,fewshot,500,0.8008333333333333,0.7995833333333333,0.8027003484320557,0.020000000000000004,0.8012086676978958,0.8089171974522293,0.7954166666666667
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,fewshot,500,0.7941666666666667,0.79375,0.7948182198077727,0.015000000000000013,0.7944713972710712,0.8012505582849486,0.7920833333333334
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,fewshot,500,0.8077083333333333,0.7978125,0.8141666666666667,0.12041666666666667,0.8046791666666667,0.8395833333333333,0.75625
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,fewshot,500,0.84375,0.8429166666666666,0.8441666666666666,0.018333333333333326,0.8434666666666668,0.8466666666666667,0.84
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,fewshot,500,0.8202083333333333,0.8152083333333333,0.8233333333333334,0.10208333333333333,0.8187458333333336,0.83375,0.7941666666666667
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,fewshot,500,0.83,0.8291666666666667,0.83,0.01708333333333334,0.8297041666666667,0.8308333333333333,0.82875
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,fewshot,500,0.83,0.8295833333333333,0.83,0.018750000000000003,0.8298708333333333,0.8308333333333333,0.8283333333333334
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,fewshot,500,0.8266666666666667,0.82625,0.8275,0.01958333333333334,0.8269166666666666,0.8291666666666667,0.825
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,fewshot,500,0.8020833333333334,0.8007291666666666,0.80375,0.01958333333333334,0.8022083333333332,0.8091666666666667,0.7966666666666666
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,fewshot,500,0.755,0.7395833333333334,0.7642708333333333,0.14645833333333336,0.7509250000000002,0.7945833333333333,0.6991666666666667
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,fewshot,500,0.774375,0.7669791666666667,0.7783333333333333,0.11812499999999998,0.7721708333333333,0.79125,0.73625
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,fewshot,500,0.7929166666666667,0.7923958333333333,0.79375,0.017499999999999988,0.7929625000000001,0.7941666666666667,0.79125
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,fewshot,500,0.7970833333333334,0.79625,0.7975,0.00708333333333333,0.7968333333333334,0.79875,0.79375
MCQ,MMLU-SOCIAL_SCI,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,fewshot,500,0.7925,0.7920833333333334,0.7929166666666667,0.018750000000000017,0.7924875000000001,0.79375,0.79125
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,fewshot,500,0.6970833333333334,0.695132365499573,0.6983333333333334,0.07583333333333332,0.6968076303372368,0.70125,0.6920833333333334
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,fewshot,500,0.73,0.72875,0.7316666666666667,0.01791666666666665,0.730210660170349,0.7358333333333333,0.7229166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,fewshot,500,0.8083333333333333,0.8066694807935838,0.81,0.02333333333333333,0.8085723001559117,0.8142027690933452,0.802758044295863
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,fewshot,500,0.8529166666666667,0.8520833333333333,0.8541666666666666,0.012916666666666646,0.8531137856836982,0.8569444444444444,0.8495833333333334
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.6875,0.6845833333333333,0.6920833333333334,0.09624999999999999,0.6876416666666667,0.6975,0.6754166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,fewshot,500,0.6783333333333333,0.6736458333333333,0.6820833333333334,0.13541666666666669,0.6776791666666665,0.6929166666666666,0.65875
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.6783333333333333,0.6736458333333333,0.6854166666666667,0.1604166666666667,0.6779833333333333,0.7,0.6495833333333333
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.72875,0.7279166666666667,0.7295833333333334,0.02833333333333332,0.7288458333333335,0.73125,0.7254166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.7275,0.72625,0.7291666666666666,0.047499999999999994,0.7275,0.7325,0.7229166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.7275,0.72625,0.7284375000000001,0.06166666666666669,0.7272124999999999,0.7320833333333333,0.7204166666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,fewshot,500,0.80625,0.8054166666666667,0.8070833333333334,0.02041666666666668,0.8062666666666668,0.8091666666666667,0.8025
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.8008333333333333,0.7991666666666667,0.8029166666666666,0.043333333333333335,0.8009208333333333,0.8079166666666666,0.7941666666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.8054166666666667,0.8028124999999999,0.8066666666666666,0.04541666666666666,0.8044291666666669,0.81125,0.7908333333333334
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.8516666666666667,0.85125,0.8529166666666667,0.012916666666666646,0.8519166666666668,0.8541666666666666,0.8495833333333334
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.8495833333333334,0.84875,0.8508333333333333,0.022916666666666655,0.849725,0.8533333333333334,0.8466666666666667
MCQ,MMLU-SOCIAL_SCI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.85625,0.8553125,0.8570833333333333,0.0037499999999999895,0.8559375,0.8579166666666667,0.8525
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,zeroshot,500,0.5014285714285714,0.49910714285714286,0.5026785714285714,0.03857142857142855,0.5010052223880823,0.5092857142857142,0.4923954372623574
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,zeroshot,500,0.5621428571428572,0.5610714285714286,0.5633928571428571,0.0392857142857143,0.5623632839092004,0.5698669201520913,0.5582142857142857
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,zeroshot,500,0.6096428571428572,0.6082142857142857,0.6117857142857143,0.01607142857142857,0.6098899340763272,0.6164285714285714,0.6039285714285715
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,zeroshot,500,0.45783997129529963,0.4564285714285714,0.4592857142857143,0.024642857142857147,0.45773475243398964,0.4644284572342126,0.4521428571428571
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.465,0.4546428571428571,0.47285714285714286,0.31660714285714286,0.46224642857142845,0.48892857142857143,0.4114285714285714
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,zeroshot,500,0.49714285714285716,0.495,0.4992857142857143,0.15357142857142858,0.4969892857142856,0.5046428571428572,0.4903571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.4105357142857143,0.40669642857142857,0.41366071428571427,0.3296428571428571,0.4101000000000001,0.41928571428571426,0.3914285714285714
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.5603571428571429,0.56,0.5614285714285714,0.06785714285714285,0.5606142857142857,0.5628571428571428,0.5585714285714286
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.5517857142857143,0.5510714285714285,0.5521428571428572,0.10017857142857142,0.5516535714285714,0.5535714285714286,0.5492857142857143
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,zeroshot,500,0.48410714285714285,0.4828571428571429,0.486875,0.2292857142857143,0.48528214285714283,0.49964285714285717,0.4789285714285714
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,zeroshot,500,0.6085714285714285,0.6067857142857143,0.6096428571428572,0.12785714285714284,0.6082214285714286,0.6139285714285714,0.6028571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.55125,0.5453571428571429,0.5592857142857143,0.21821428571428572,0.5511642857142857,0.5771428571428572,0.5064285714285715
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.5014285714285714,0.49892857142857144,0.5039285714285714,0.24964285714285717,0.5010535714285714,0.5060714285714286,0.48714285714285716
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.32107142857142856,0.32071428571428573,0.3221428571428571,0.6089285714285714,0.3214928571428571,0.32571428571428573,0.31785714285714284
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,zeroshot,500,0.31125,0.3070535714285714,0.31785714285714284,0.6208928571428571,0.31175,0.32607142857142857,0.2910714285714286
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.32821428571428574,0.3271428571428571,0.32901785714285714,0.5910714285714286,0.32826071428571424,0.3382142857142857,0.32107142857142856
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,zeroshot,500,0.78,0.7792857142857142,0.7807142857142857,0.039642857142857146,0.7799846352793733,0.7846958174904943,0.775
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,zeroshot,500,0.7775,0.7767857142857143,0.7789285714285714,0.05357142857142859,0.7778468809411238,0.7851310700472711,0.7743092931467528
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,zeroshot,500,0.7442857142857143,0.7425,0.7457142857142857,0.04123328380386329,0.7440397157380326,0.7494628276751182,0.7378571428571429
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,zeroshot,500,0.7588805166846071,0.7578571428571429,0.7596428571428572,0.05821428571428572,0.7588019867691262,0.7633079847908745,0.755
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.6728571428571428,0.6666964285714285,0.6807142857142857,0.21892857142857147,0.6734821428571428,0.6964285714285714,0.6546428571428572
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,zeroshot,500,0.7825,0.7814285714285715,0.7832142857142858,0.030714285714285708,0.7823428571428569,0.7842857142857143,0.7803571428571429
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.7628571428571429,0.7599107142857143,0.7647321428571429,0.10732142857142857,0.7618892857142857,0.7717857142857143,0.7482142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.7764285714285715,0.7752678571428572,0.7772321428571428,0.041428571428571426,0.776092857142857,0.7782142857142857,0.7703571428571429
