Question_Type,Target_Dataset,Source_Dataset,Transfer_Type,Model_Family,Model,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_run_acc,worst_run_acc
NLI,MNLI,SNLI,Cross,Gemma3,gemma-3-12b-it,fewshot,500,0.67325,0.663125,0.7025833333333333,0.2911666666666667,0.6920050000000001,0.7936666666666666,0.6548333333333334
NLI,MNLI,MNLI,Same,Llama3,Llama-3.1-8B,fewshot,500,0.5923333333333334,0.5906666666666667,0.5936666666666667,0.10850000000000001,0.5921905897662626,0.5983360295816963,0.5845
NLI,MNLI,SNLI,Cross,Llama3,Llama-3.1-8B,fewshot,500,0.567,0.5667916666666666,0.5815416666666666,0.234,0.5709966666666666,0.5946666666666667,0.547
NLI,MNLI,MNLI,Same,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.6448333333333334,0.6441666666666667,0.6453333333333333,0.11383333333333331,0.644833411619063,0.6505662121562283,0.6416666666666667
NLI,MNLI,SNLI,Cross,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.59775,0.5823333333333334,0.6135833333333334,0.27091666666666664,0.5958199999999999,0.6293333333333333,0.5048333333333334
NLI,MNLI,MNLI,Same,Llama3,Llama-3.1-70B,fewshot,500,0.7530364372469636,0.751,0.7545,0.10016666666666664,0.7525759825346093,0.7586417242781619,0.7445
NLI,MNLI,SNLI,Cross,Llama3,Llama-3.1-70B,fewshot,500,0.7058333333333333,0.7019583333333332,0.7102916666666667,0.20508333333333334,0.7058066666666667,0.7253333333333334,0.6853333333333333
NLI,MNLI,MNLI,Same,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.822,0.8211666666666667,0.8233333333333334,0.030166666666666703,0.8222269715080314,0.8265,0.818
NLI,MNLI,SNLI,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.7418333333333333,0.7333333333333334,0.7521666666666667,0.1730833333333333,0.7413016666666666,0.7641666666666667,0.6986666666666667
NLI,SNLI,SNLI,Same,Falcon,Falcon3-3B-Base,instronly,500,0.44083333333333335,0.4367916666666667,0.44309138199810216,0.09691666666666668,0.4399601250959278,0.45454545454545453,0.42533333333333334
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.3844166666666667,0.37183333333333335,0.38616666666666666,0.22516666666666668,0.37882,0.38616666666666666,0.3585
NLI,SNLI,SNLI,Same,Falcon,Falcon3-3B-Instruct,instronly,500,0.5782553322756918,0.5766666666666667,0.5795465501485035,0.11258333333333334,0.5787291986769402,0.6145454545454545,0.573
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.5836666666666667,0.582,0.5853333333333334,0.07491666666666667,0.583365,0.5891666666666666,0.5725
NLI,SNLI,SNLI,Same,Falcon,Falcon3-10B-Base,instronly,500,0.7563320196768963,0.7544583333333332,0.7578198380566802,0.09540519568151146,0.7564554031008947,0.7818181818181819,0.749
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.7505833333333334,0.745,0.7548333333333334,0.11374999999999999,0.7497799999999999,0.7603333333333333,0.7331666666666666
NLI,SNLI,SNLI,Same,Falcon,Falcon3-10B-Instruct,instronly,500,0.8893333333333333,0.8884583333333333,0.8903260802727933,0.033416666666666664,0.8892739670785673,0.8923333333333333,0.8806390977443609
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.8831666666666667,0.882,0.8846666666666667,0.04874999999999999,0.883375,0.8868333333333334,0.8808333333333334
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-27b-pt,instronly,500,0.8016666666666666,0.8006666666666666,0.803,0.030416666666666647,0.8019603607230824,0.8163636363636364,0.798
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.7961666666666667,0.7936666666666666,0.7971666666666667,0.05250000000000002,0.7955916666666667,0.8028333333333333,0.789
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-27b-it,instronly,500,0.8181666666666667,0.8175,0.8189166666666666,0.08016666666666666,0.8181797259018753,0.8272727272727273,0.8124310408238323
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.8113333333333334,0.8101666666666667,0.8134166666666667,0.07916666666666668,0.8117633333333335,0.8215,0.8053333333333333
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-12b-pt,instronly,500,0.719,0.7166666666666667,0.720995134844392,0.17183333333333334,0.7187092688952367,0.7290909090909091,0.7106666666666667
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.7041666666666667,0.704125,0.7055416666666667,0.17250000000000001,0.70304,0.7145,0.6915
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-12b-it,instronly,500,0.72375,0.7214200346581698,0.7253750000000001,0.13716666666666666,0.7238320750444635,0.7545454545454545,0.7155
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.7039166666666666,0.703,0.7046666666666667,0.18166666666666667,0.7038683333333334,0.7076666666666667,0.7013333333333334
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-8B,instronly,500,0.483,0.482125,0.484375,0.12774999999999997,0.48413867851959,0.5145454545454545,0.4801666666666667
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-8B,instronly,500,0.45716666666666667,0.45666666666666667,0.45716666666666667,0.19766666666666666,0.4558916666666667,0.4821666666666667,0.43983333333333335
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.6695833333333333,0.6680416666666666,0.6716666666666666,0.07899999999999999,0.6695542033055556,0.6781818181818182,0.6583302684810592
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.6717500000000001,0.669125,0.6743333333333333,0.11958333333333335,0.6719416666666667,0.6831666666666667,0.6646666666666666
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-70B,instronly,500,0.7895833333333333,0.7878596355951565,0.7913749999999999,0.062166666666666676,0.7895576804360948,0.7963636363636364,0.7782272894446488
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-70B,instronly,500,0.7378333333333333,0.7343333333333333,0.7414583333333333,0.15491666666666665,0.7368583333333332,0.7501666666666666,0.7246666666666667
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.79225,0.78925,0.794579616021168,0.049666666666666665,0.7919019835879947,0.8054545454545454,0.7825
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.7686666666666667,0.7668333333333334,0.7718333333333334,0.1295,0.7690133333333332,0.7798333333333334,0.7591666666666667
NLI,SNLI,SNLI,Same,Falcon,Falcon3-3B-Base,fewshot,500,0.6735,0.6708333333333333,0.6755,0.1828638157163499,0.6730254254669846,0.6775,0.6654545454545454
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.6653333333333333,0.6653333333333333,0.666,0.11649999999999998,0.6636133333333334,0.6778333333333333,0.6468333333333334
NLI,SNLI,SNLI,Same,Falcon,Falcon3-3B-Instruct,fewshot,500,0.7721666666666667,0.7703098885529307,0.774,0.168,0.7721268731704728,0.7797599199733244,0.7631666666666667
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.8006666666666666,0.7974166666666667,0.8027083333333334,0.052333333333333315,0.7999600000000001,0.8055,0.7918333333333333
NLI,SNLI,SNLI,Same,Falcon,Falcon3-10B-Base,fewshot,500,0.7598333333333334,0.758625,0.7613333333333333,0.11116666666666669,0.7600749561636908,0.770764119601329,0.7551666666666667
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.7729166666666667,0.7703333333333333,0.7759166666666667,0.11091666666666666,0.7732499999999999,0.785,0.7611666666666667
NLI,SNLI,SNLI,Same,Falcon,Falcon3-10B-Instruct,fewshot,500,0.8918333333333334,0.8911666666666667,0.8925416666666667,0.01783333333333334,0.8918531080064964,0.895,0.8854545454545455
NLI,SNLI,MNLI,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.8913333333333333,0.891,0.8918333333333334,0.025499999999999995,0.8914500000000001,0.8941666666666667,0.89
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-27b-pt,fewshot,500,0.684,0.6829583333333333,0.685875,0.09483333333333331,0.6843202920915946,0.691,0.678992373468916
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.6258333333333334,0.6213333333333333,0.6295,0.22816666666666666,0.6263716666666665,0.6363333333333333,0.6143333333333333
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-27b-it,fewshot,500,0.8439166666666666,0.8426666666666667,0.8450416666666667,0.06666546914623837,0.8440975100477001,0.8563636363636363,0.84
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-27b-it,fewshot,500,0.7346666666666667,0.7285,0.740125,0.21066666666666667,0.7364149999999998,0.773,0.7133333333333334
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-12b-pt,fewshot,500,0.7365,0.73375,0.7378333333333333,0.1179166666666667,0.7357212972223134,0.7448333333333333,0.72
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-12b-pt,fewshot,500,0.7461666666666666,0.7421666666666666,0.748,0.07216666666666668,0.7457433333333333,0.7536666666666667,0.7335
NLI,SNLI,SNLI,Same,Gemma3,gemma-3-12b-it,fewshot,500,0.759,0.7543333333333333,0.7636983518420589,0.10000000000000002,0.7593162698305108,0.7826666666666666,0.7368421052631579
NLI,SNLI,MNLI,Cross,Gemma3,gemma-3-12b-it,fewshot,500,0.7633333333333333,0.762,0.7645,0.15833333333333333,0.7636933333333333,0.7713333333333333,0.7596666666666667
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-8B,fewshot,500,0.545,0.5431666666666667,0.5463333333333333,0.11231639928698753,0.5440697900719615,0.549,0.49818181818181817
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-8B,fewshot,500,0.5190833333333333,0.5136666666666667,0.5248333333333334,0.21475,0.5192533333333333,0.5255,0.5061666666666667
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.57,0.5677916666666667,0.5728333333333333,0.10010000555740801,0.5699008221989493,0.5786666666666667,0.5509090909090909
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.5548333333333333,0.5521666666666667,0.5565,0.24366666666666667,0.5544449999999999,0.5598333333333333,0.546
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-70B,fewshot,500,0.7385057950386336,0.7367916666666667,0.7395174070156884,0.104328320802005,0.7384178571136314,0.7448333333333333,0.7328333333333333
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-70B,fewshot,500,0.7241666666666666,0.721125,0.7267083333333333,0.13233333333333336,0.7236916666666667,0.7388333333333333,0.7086666666666667
NLI,SNLI,SNLI,Same,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.8129166666666666,0.8114583333333334,0.8150416666666667,0.06366666666666666,0.8133803662926651,0.8254545454545454,0.8031666666666667
NLI,SNLI,MNLI,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.823,0.8188333333333333,0.8256666666666667,0.075,0.8220566666666665,0.831,0.809
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-3B-Base,zeroshot,500,0.44416666666666665,0.4425,0.44625,0.046725073007926596,0.44429604404277984,0.44958333333333333,0.43833333333333335
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.44958333333333333,0.4475,0.4504166666666667,0.175625,0.44872916666666657,0.45458333333333334,0.4395833333333333
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.44958333333333333,0.4475,0.45208333333333334,0.12020833333333333,0.44942083333333344,0.45666666666666667,0.4425
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.45125,0.44958333333333333,0.4529166666666667,0.16875,0.45129583333333334,0.45666666666666667,0.4454166666666667
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.50875,0.5066666666666667,0.5104166666666666,0.06624999999999999,0.5085276225176453,0.51625,0.502851711026616
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.50875,0.5070833333333333,0.51,0.053124999999999985,0.5086458333333334,0.5158333333333334,0.5025
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.505,0.5041666666666667,0.50625,0.11541666666666667,0.5049125,0.5091666666666667,0.49541666666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.5041666666666667,0.5029166666666667,0.5054166666666666,0.138125,0.5039958333333333,0.5091666666666667,0.49541666666666667
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-10B-Base,zeroshot,500,0.527719883284702,0.5258333333333334,0.5291666666666667,0.021250000000000005,0.5275823260338093,0.5345833333333333,0.5183333333333333
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.5210416666666666,0.5191666666666667,0.5220833333333333,0.11249999999999999,0.5202583333333334,0.5245833333333333,0.5058333333333334
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.5183333333333333,0.5169791666666667,0.5195833333333333,0.11708333333333333,0.5182666666666667,0.5266666666666666,0.5104166666666666
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.5229166666666667,0.52,0.525,0.09145833333333334,0.5226375,0.5291666666666667,0.5120833333333333
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.40041666666666664,0.39915966386554624,0.4025,0.026666666666666672,0.40054267695473483,0.40958333333333335,0.3929166666666667
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.39416666666666667,0.39239583333333333,0.39708333333333334,0.13354166666666667,0.39486666666666664,0.40541666666666665,0.3879166666666667
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.40291666666666665,0.40125,0.40375,0.09,0.40250833333333347,0.40875,0.395
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.4066666666666667,0.40489583333333334,0.40791666666666665,0.07395833333333332,0.40612916666666665,0.41083333333333333,0.4
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-27b-pt,zeroshot,500,0.6916666666666667,0.6895833333333333,0.6929166666666666,0.042499999999999996,0.6913178623518291,0.69625,0.6858333333333333
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.6945833333333333,0.6933333333333334,0.6958333333333333,0.029166666666666653,0.6945833333333333,0.6983333333333334,0.6908333333333333
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.6872916666666666,0.68625,0.6884375,0.08458333333333332,0.6873374999999998,0.6920833333333334,0.6816666666666666
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.6866666666666666,0.685,0.6891666666666667,0.07208333333333333,0.6871083333333334,0.6933333333333334,0.68125
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-27b-it,zeroshot,500,0.6845833333333333,0.6833333333333333,0.68625,0.08416666666666664,0.6850906162926378,0.6953422053231939,0.6795833333333333
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.6691666666666667,0.6666666666666666,0.6716666666666666,0.113125,0.6692458333333334,0.6766666666666666,0.6583333333333333
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.6654166666666667,0.6641666666666667,0.6669791666666667,0.13708333333333333,0.6658833333333334,0.6745833333333333,0.65875
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.6708333333333333,0.6691666666666667,0.6729166666666667,0.11791666666666667,0.6710374999999997,0.6791666666666667,0.6620833333333334
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-12b-pt,zeroshot,500,0.6270967741935484,0.6258333333333334,0.6283333333333333,0.05958333333333332,0.6271442506781282,0.6364068441064639,0.6224361657597322
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.6291666666666667,0.6279166666666667,0.6301041666666667,0.06583333333333331,0.6290791666666667,0.63375,0.62375
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.625,0.6229166666666667,0.6270833333333333,0.15083333333333335,0.624875,0.6295833333333334,0.61875
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.621875,0.6195833333333334,0.6241666666666666,0.08354166666666668,0.6219374999999999,0.6291666666666667,0.615
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-12b-it,zeroshot,500,0.65375,0.6525,0.6554166666666666,0.07125,0.6539290600599741,0.6615180935569285,0.6491666666666667
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.6545833333333333,0.6533333333333333,0.6554166666666666,0.06541666666666666,0.6544166666666668,0.6575,0.65125
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.6491666666666667,0.6479166666666667,0.6508333333333334,0.12458333333333332,0.6494666666666667,0.6558333333333334,0.6441666666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.6495833333333333,0.6479166666666667,0.6508333333333334,0.10416666666666669,0.6493625000000001,0.655,0.64375
MCQ,MMLU-STEM,MMLU-STEM,Same,Llama3,Llama-3.1-8B,zeroshot,500,0.4220833333333333,0.42041666666666666,0.42375,0.10416666666666664,0.42202832716429806,0.4275,0.41541666666666666
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.41333333333333333,0.4119791666666667,0.415,0.20833333333333331,0.4133625000000001,0.41833333333333333,0.4083333333333333
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.4170833333333333,0.41625,0.4191666666666667,0.16875,0.4177458333333333,0.42375,0.4116666666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.4166666666666667,0.41583333333333333,0.41833333333333333,0.111875,0.41715833333333335,0.4245833333333333,0.4125
MCQ,MMLU-STEM,MMLU-STEM,Same,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.5139758030871924,0.5120833333333333,0.5158333333333334,0.04541666666666666,0.5139076235652413,0.5195833333333333,0.5075
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.5045833333333334,0.5032291666666666,0.5067708333333334,0.22500000000000003,0.5046416666666667,0.5116666666666667,0.49375
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.499375,0.4965625,0.5041666666666667,0.21541666666666665,0.5000333333333333,0.51125,0.48833333333333334
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.513125,0.51,0.5170833333333333,0.11854166666666668,0.5132,0.5208333333333334,0.49916666666666665
MCQ,MMLU-STEM,MMLU-STEM,Same,Llama3,Llama-3.1-70B,zeroshot,500,0.5929166666666666,0.5908333333333333,0.5941666666666666,0.01916666666666668,0.5925894154274943,0.5978494623655914,0.5870833333333333
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.5870833333333333,0.5841666666666666,0.5895833333333333,0.12625,0.5871833333333334,0.5945833333333334,0.5795833333333333
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.5814583333333334,0.5782291666666667,0.5858333333333333,0.095,0.5816166666666666,0.595,0.5683333333333334
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.5895833333333333,0.5875,0.5920833333333333,0.049166666666666664,0.5892666666666667,0.5954166666666667,0.5766666666666667
MCQ,MMLU-STEM,MMLU-STEM,Same,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.6929166666666666,0.6916666666666667,0.6944560233430596,0.04458333333333332,0.6930338326201358,0.7010456273764258,0.6875
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.67625,0.6736458333333333,0.6783333333333333,0.13208333333333333,0.6754625000000002,0.6816666666666666,0.6570833333333334
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.6747916666666667,0.6720833333333334,0.67625,0.11979166666666667,0.6742666666666666,0.68625,0.6645833333333333
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.6783333333333333,0.67625,0.6808333333333333,0.09937499999999998,0.6785708333333333,0.6895833333333333,0.6679166666666667
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-3B-Base,instronly,500,0.45708333333333334,0.4554166666666667,0.4583333333333333,0.017939090529828963,0.45687036908666934,0.46291666666666664,0.4504166666666667
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.4558333333333333,0.45458333333333334,0.4575,0.06270833333333334,0.4560666666666666,0.46041666666666664,0.44666666666666666
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.4583333333333333,0.45666666666666667,0.45958333333333334,0.09458333333333332,0.45837916666666656,0.4633333333333333,0.4529166666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.45875,0.45708333333333334,0.46010416666666665,0.07645833333333335,0.4585583333333333,0.46416666666666667,0.45375
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-3B-Instruct,instronly,500,0.5133333333333333,0.5116666666666667,0.515,0.04875,0.5133302222004555,0.5179166666666667,0.5072463768115942
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.5141666666666667,0.5125,0.515,0.035625,0.5141041666666668,0.5183333333333333,0.5104166666666666
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.5102083333333334,0.5091666666666667,0.51125,0.07333333333333332,0.5102833333333334,0.5175,0.5041666666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.5114583333333333,0.5104166666666666,0.5133333333333333,0.06770833333333334,0.5119750000000001,0.5183333333333333,0.5083333333333333
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-10B-Base,instronly,500,0.6366666666666667,0.6341666666666667,0.6383333333333333,0.030344202898550734,0.6364913191977768,0.6471920289855072,0.6295833333333334
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.64125,0.6390625,0.6429166666666667,0.10479166666666667,0.6408333333333335,0.6454166666666666,0.635
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.6364583333333333,0.6345833333333334,0.6383333333333333,0.09000000000000001,0.6364041666666667,0.6416666666666667,0.6279166666666667
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.6329166666666667,0.6304166666666666,0.635,0.12604166666666666,0.6327750000000001,0.63875,0.625
MCQ,MMLU-STEM,MMLU-STEM,Same,Falcon,Falcon3-10B-Instruct,instronly,500,0.6058333333333333,0.6045833333333334,0.6075,0.04416666666666666,0.6061608552579645,0.6140684410646388,0.5995833333333334
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.60125,0.5998958333333333,0.6029166666666667,0.09958333333333333,0.6014375,0.6070833333333333,0.595
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.6008333333333333,0.5979166666666667,0.6025,0.09895833333333334,0.5999749999999999,0.6058333333333333,0.5908333333333333
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.6004166666666667,0.5979166666666667,0.6020833333333333,0.08708333333333335,0.5997958333333333,0.6066666666666667,0.5904166666666667
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-27b-pt,instronly,500,0.6908333333333333,0.6891666666666667,0.6929166666666666,0.019166666666666665,0.691012311516901,0.6979166666666666,0.68625
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.67875,0.6775,0.68125,0.08291666666666668,0.6792916666666664,0.6875,0.6729166666666667
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.6893750000000001,0.6879166666666666,0.6904166666666667,0.06083333333333333,0.6891708333333333,0.6925,0.6858333333333333
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.6883333333333334,0.6870833333333334,0.6891666666666667,0.03791666666666666,0.6881708333333333,0.6916666666666667,0.685
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-27b-it,instronly,500,0.69625,0.6952897040433514,0.6970833333333334,0.03215031315240084,0.6961853651126024,0.7016666666666667,0.6920833333333334
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.6929166666666666,0.6908333333333333,0.6945833333333333,0.026250000000000016,0.6926291666666665,0.6975,0.685
MCQ,MMLU-STEM,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.6954166666666667,0.6945833333333333,0.6966666666666667,0.05208333333333334,0.6956416666666668,0.69875,0.6929166666666666
MCQ,MMLU-STEM,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.6966666666666667,0.6958333333333333,0.6975,0.043541666666666666,0.6966666666666669,0.6991666666666667,0.69375
MCQ,MMLU-STEM,MMLU-STEM,Same,Gemma3,gemma-3-12b-pt,instronly,500,0.62,0.61875,0.6216666666666667,0.07958333333333334,0.620274699793452,0.6326045627376425,0.6133333333333333
MCQ,MMLU-STEM,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.6204166666666666,0.6191666666666666,0.62125,0.07250000000000001,0.6204333333333333,0.6275,0.61625
